! directoryScriptRun_09072013 105035/! date [day, month, year]      9.00000
      7.00000      2013.00
! times [hour (local time)]
      10.9886      10.9942
! exposure times [ms]
      182.440      167.580
! scattering angles [deg]
      98.5874      103.540
! PTU coords [pan, tilt]
      139.370      39.0000
      139.370      34.0000
! PTU offset [Dpan, Dtilt]
      203.870      4.00000
! fitoutcal [offset, DoLP (calibrated and smoothed), slope(DoLP), AoLP [rad] (smoothed), chi^2(best fit), wavelength [nm], T1/T0, MOR [mm]]
     0.498745     0.498839     0.498957     0.499084     0.499207     0.499322
     0.499436     0.499552     0.499655     0.499726     0.499735     0.499685
     0.499693     0.499561     0.499419     0.499303     0.499201     0.499063
     0.498866     0.498692     0.498671     0.498651     0.498675     0.498835
     0.499057     0.499277     0.499442     0.499537     0.499598     0.499635
     0.499687     0.499721     0.499768     0.499812     0.499856     0.499903
     0.499942     0.499993     0.500037     0.500076     0.500108     0.500133
     0.500157     0.500170     0.500160     0.500135     0.500104     0.500084
     0.500061     0.500035     0.500022     0.500017     0.500026     0.500027
     0.500037     0.500014     0.499977     0.499860     0.499716     0.499442
     0.499010     0.498750     0.498086     0.497504     0.497078     0.496919
     0.496926     0.497128     0.497375     0.497619     0.498138     0.498366
     0.498558     0.498721     0.498858     0.498944     0.499019     0.499072
     0.499108     0.499108     0.499105     0.499105     0.499064     0.499027
     0.498972     0.498908     0.498843     0.498773     0.498694     0.498610
     0.498512     0.498417     0.498318     0.498216     0.498087     0.497925
     0.497721     0.497460     0.497153     0.496836     0.496531     0.496238
     0.495936     0.495743     0.495743     0.495992     0.496367     0.496726
     0.497053     0.497333     0.497582     0.497793     0.497957     0.498156
     0.498339     0.498522     0.498661     0.498784     0.498890     0.498986
     0.499066     0.499181     0.499212     0.499223     0.499209     0.499175
     0.499120     0.499050     0.498972     0.498885     0.498783     0.498653
     0.498510     0.498353     0.498188     0.498029     0.497887     0.497747
     0.497607     0.497437     0.497262     0.497095     0.497023     0.497063
     0.497281     0.497698     0.498303     0.498900     0.499476     0.499978
     0.500386     0.500689     0.500932     0.501151     0.501315     0.501424
     0.501482     0.501510     0.501524     0.501524     0.501516     0.501504
     0.501489     0.501464     0.501421     0.501379     0.501348     0.501317
     0.501246     0.501218     0.501206     0.501205     0.501196     0.501178
     0.501156     0.501125     0.501084     0.501048     0.501026     0.501026
     0.500974     0.500930     0.500913     0.500903     0.500871     0.500796
     0.500725     0.500676     0.500679     0.500719     0.500755     0.500774
     0.500829     0.500929     0.501025     0.501095     0.501166     0.501232
     0.501313     0.501378     0.501446     0.501497     0.501545     0.501598
     0.501646     0.501688     0.501726     0.501752     0.501763     0.501751
     0.501722     0.501689     0.501684     0.501634     0.501570     0.501495
     0.501408     0.501319     0.501229     0.501150     0.501069     0.501009
     0.500954     0.500908     0.500864     0.500813     0.500767     0.500730
     0.500685     0.500580     0.500364     0.500049     0.499645     0.499232
     0.498907     0.498776     0.498745     0.498796     0.498917     0.499113
     0.499291     0.499435     0.499554     0.499683     0.499795     0.499887
     0.499956     0.500003     0.500022     0.500024     0.500022     0.500024
     0.500025     0.500048     0.500039     0.500022     0.500037     0.500023
     0.500009     0.499984     0.499940     0.499876     0.499802     0.499727
     0.499664     0.499605     0.499551     0.499491     0.499393     0.499278
     0.499110     0.498953     0.498760     0.498565     0.498344     0.498131
     0.497930     0.497848     0.497890     0.498027     0.498135     0.498286
     0.498437     0.498594     0.498705     0.498809     0.498947     0.499046
     0.499090     0.499120     0.499181     0.499256     0.499394     0.499489
     0.499580     0.499650     0.499693     0.499731     0.499765     0.499810
     0.499828     0.499843     0.499842     0.499817     0.499776     0.499725
     0.499662     0.499584     0.499514     0.499456     0.499390     0.499304
     0.499216     0.499136     0.499050     0.498937     0.498821     0.498713
     0.498616     0.498500     0.498442     0.498459     0.498543     0.498590
     0.498664     0.498772     0.498967     0.499236     0.499417     0.499621
     0.499785     0.499894     0.500030     0.500140     0.500226     0.500278
     0.500338     0.500379     0.500397     0.500394     0.500389     0.500390
     0.500392     0.500394     0.500390     0.500378     0.500364     0.500353
     0.500344     0.500336     0.500324     0.500309     0.500291     0.500290
     0.500299     0.500315     0.500313     0.500309     0.500308     0.500324
     0.500322     0.500309     0.500269     0.500269     0.500158     0.500088
     0.499983     0.499863     0.499685     0.499531     0.499375     0.499188
     0.498955     0.498746     0.498641     0.498617     0.498534     0.498481
     0.498418     0.498451     0.498491     0.498557     0.498627     0.498706
     0.498776     0.498816     0.498849     0.498884     0.498925     0.498960
     0.499004     0.499050     0.499095     0.499150     0.499179     0.499196
     0.499204     0.499191     0.499174     0.499150     0.499118     0.499068
     0.499006     0.498938     0.498874     0.498806     0.498748     0.498686
     0.498681     0.498611     0.498529     0.498442     0.498385     0.498320
     0.498229     0.498102     0.497983     0.497871     0.497710     0.497481
     0.497280     0.497161     0.497124     0.497068     0.497039     0.497039
     0.497114     0.497190     0.497283     0.497407     0.497552     0.497759
     0.497834     0.497931     0.497992     0.498045     0.498082     0.498082
     0.498082     0.498185     0.498185     0.498219     0.498222     0.498226
     0.498224     0.498228     0.498226     0.498222     0.498222     0.498234
     0.498237     0.498236     0.498226     0.498220     0.498193     0.498160
     0.498107     0.498056     0.498001     0.497942     0.497878     0.497801
     0.497721     0.497603     0.497451     0.497269     0.497103     0.496913
     0.496756     0.496590     0.496413     0.496195     0.496048     0.496029
     0.496154     0.496258     0.496417     0.496609     0.496730     0.496804
     0.496872     0.496932     0.497003     0.497086     0.497183     0.497270
     0.497333     0.497397     0.497469     0.497524     0.497572     0.497610
     0.497667     0.497724     0.497776     0.497813     0.497831     0.497845
     0.497844     0.497838     0.497809     0.497774     0.497734     0.497695
     0.497647     0.497594     0.497537     0.497459     0.497366     0.497256
     0.497153     0.497045     0.496928     0.496837     0.496744     0.496621
     0.496508     0.496364     0.496216     0.496025     0.495878     0.495761
     0.495744     0.495723     0.495710     0.495900     0.496063     0.496314
     0.496472     0.496620     0.496776     0.496997     0.497172     0.497283
     0.497337     0.497387     0.497434     0.497447     0.497447     0.497446
     0.497449     0.497467     0.497476     0.497499     0.497503     0.497507
     0.497501     0.497496     0.497493     0.497488     0.497486     0.497496
     0.497504     0.497500     0.497489     0.497483     0.497489     0.497497
     0.497518     0.497522     0.497515     0.497442     0.497378     0.497278
     0.497164     0.496985     0.496805     0.496642     0.496646     0.496492
     0.496321     0.496086     0.495911     0.495727     0.495673     0.495589
     0.495604     0.495627     0.495716     0.495802     0.495858     0.495911
     0.495991     0.496071     0.496153     0.496249     0.496372     0.496482
     0.496578     0.496685     0.496896     0.496971     0.497017     0.497065
     0.497102     0.497141     0.497180     0.497224     0.497253     0.497260
     0.497259     0.497257     0.497246     0.497221     0.497196     0.497169
     0.497123     0.497122     0.497062     0.497005     0.496940     0.496841
     0.496740     0.496656     0.496573     0.496462     0.496362     0.496279
     0.496208     0.496093     0.496003     0.495965     0.495936     0.495887
     0.495808     0.495794     0.495625     0.495525     0.495451     0.495410
     0.495358     0.495378     0.495536     0.495656     0.495714     0.495755
     0.495889     0.496027     0.496108     0.496184     0.496281     0.496401
     0.496497     0.496591     0.496676     0.496749     0.496783     0.496803
     0.496819     0.496835     0.496834     0.496826     0.496803     0.496774
     0.496732     0.496710     0.496706     0.496706     0.496701     0.496705
     0.496710     0.496703     0.496667     0.496656     0.496647     0.496632
     0.496620     0.496613     0.496610     0.496597     0.496568     0.496510
     0.496425     0.496354     0.496305     0.496243     0.496105     0.495945
     0.495799     0.495682     0.495528     0.495464     0.495485     0.495468
     0.495473     0.495343     0.495258     0.495188     0.495144     0.495086
     0.495079     0.495118     0.495118     0.495016     0.494938     0.494934
     0.495003     0.495070     0.495131     0.495269     0.495302     0.495333
     0.495398     0.495470     0.495531     0.495593     0.495677     0.495764
     0.495821     0.495858     0.495885     0.495919     0.495930     0.495930
     0.495927     0.495919     0.495899     0.495864     0.495838     0.495849
     0.495820     0.495787     0.495730     0.495644     0.495567     0.495505
     0.495454     0.495417     0.495385     0.495334     0.495255     0.495164
     0.495119     0.495042     0.494968     0.494865     0.494735     0.494652
     0.494585     0.494554     0.494560     0.494599     0.494617     0.494667
     0.494781     0.494854     0.494936     0.495039     0.495274     0.495500
     0.495667     0.495797     0.495895     0.495977     0.495992     0.495988
     0.496007     0.496057     0.496114     0.496143     0.496154     0.496161
     0.496172     0.496181     0.496184     0.496191     0.496192     0.496198
     0.496218     0.496253     0.496273     0.496263     0.496269     0.496286
     0.496292     0.496278     0.496269     0.496290     0.496326     0.496343
     0.496334     0.496323     0.496325     0.496326     0.496315     0.496281
     0.496247     0.496204     0.496162     0.496118     0.496060     0.495961
     0.495825     0.495685     0.495693     0.495525     0.495318     0.495092
     0.494863     0.494682     0.494571     0.494540     0.494598     0.494770
     0.495322     0.495504     0.495643     0.495784     0.495943     0.496047
     0.496134     0.496220     0.496290     0.496349     0.496410     0.496493
     0.496567     0.496627     0.496704     0.496800     0.496890     0.496945
     0.496997     0.497063     0.497127     0.497175     0.497220     0.497271
     0.497302     0.497306     0.497310     0.497340     0.497348     0.497343
     0.497323     0.497300     0.497259     0.497192     0.497119     0.497061
     0.497000     0.496927     0.496858     0.496798     0.496741     0.496649
     0.496572     0.496497     0.496425     0.496322     0.496213     0.496109
     0.496019     0.495928     0.495911     0.495969     0.496001     0.495945
     0.495866     0.495821     0.495754     0.495811     0.495894     0.496034
     0.496034     0.496412     0.496657     0.496879     0.497105     0.497293
     0.497460     0.497595     0.497697     0.497745     0.497763     0.497760
     0.497766     0.497773     0.497797     0.497819     0.497856     0.497887
     0.497914     0.497930     0.497958     0.497988     0.498005     0.498014
     0.498017     0.498023     0.498018     0.498017     0.498032     0.498068
     0.498073     0.498080     0.498068     0.498056     0.498051     0.498048
     0.498046     0.498061     0.498067     0.498039     0.497996     0.497956
     0.497932     0.497869     0.497794     0.497696     0.497581     0.497456
     0.497341     0.497248     0.497114     0.496932     0.496755     0.496626
     0.496550     0.496510     0.496548     0.496550     0.496561     0.496514
     0.496514     0.496506     0.496560     0.496604     0.496588     0.496542
     0.496687     0.496912     0.497121     0.497278     0.497502     0.497748
     0.497960     0.498148     0.498309     0.498439     0.498521     0.498586
     0.498641     0.498671     0.498681     0.498684     0.498683     0.498674
     0.498668     0.498670     0.498675     0.498686     0.498723     0.498753
     0.498768     0.498774     0.498774     0.498832     0.498893     0.498938
     0.498956     0.498996     0.499054     0.499094     0.499117     0.499161
     0.499194     0.499157     0.499181     0.499087     0.499014     0.499003
     0.498943     0.498801     0.498741     0.498781     0.498853     0.498838
     0.498799     0.498793     0.498774     0.498721     0.498601     0.498559
     0.498476     0.498391     0.498417     0.498487     0.498505     0.498449
     0.498467     0.498502     0.498522     0.498512     0.498529     0.498554
     0.498572     0.498595     0.498619     0.498648     0.498661     0.498682
     0.498703     0.498718     0.498715     0.498708     0.498708     0.498709
     0.498712     0.498718     0.498721     0.498711     0.498689     0.498674
     0.498667     0.498654     0.498624     0.498592     0.498592     0.498569
     0.498552     0.498533     0.498520     0.498505     0.498451     0.498435
     0.498429     0.498423     0.498435     0.498451     0.498474     0.498496
     0.498540     0.498606     0.498652     0.498682     0.498680     0.498682
     0.498656     0.498629     0.498584     0.498544     0.498483     0.498434
